Date,Tavg,RH_avg,RR,ss,ff_avg
19/08/2022,27.5,87,0.2,6.1,2
20/08/2022,27,85,2.5,3.3,2
21/08/2022,26.1,88,0.2,3.8,3
22/08/2022,27.5,82,0.2,1.5,3
23/08/2022,26.4,92,,6.9,2
24/08/2022,27.6,86,22.5,2.6,3
25/08/2022,26.6,90,9.1,5.3,3
26/08/2022,25.3,94,44.5,1,1
27/08/2022,26.2,92,9.2,0,2
28/08/2022,26.2,90,62.9,1.4,1
29/08/2022,26.6,87,1.1,2.2,1
30/08/2022,26,92,20.4,2.6,2
31/08/2022,27.5,86,5.1,0.6,2
01/09/2022,27.3,84,0,4.1,1
02/09/2022,25.7,91,8888,8,2
03/09/2022,27.7,82,17.7,2.2,3
04/09/2022,27.1,89,8888,4.9,2
05/09/2022,26.6,89,7.3,0.9,2
06/09/2022,27.6,83,7.1,3,2
07/09/2022,25.3,90,6.8,6.8,2
08/09/2022,27.9,82,16.7,0.7,1
09/09/2022,25.6,92,3.1,0.5,1
10/09/2022,28.2,81,33.8,2,3
11/09/2022,27,83,,6.4,1
12/09/2022,28.2,77,0.9,2,1
13/09/2022,25.8,89,8888,7.4,2
14/09/2022,25.6,87,22.6,2.2,3
15/09/2022,27.2,84,8.5,1.3,1
16/09/2022,27.9,82,,3.7,2
17/09/2022,27.2,88,,4.7,2
18/09/2022,24.6,95,11.2,2.3,2
19/09/2022,27.1,85,34.8,0,2
20/09/2022,26.7,88,0,0.7,1
21/09/2022,28.4,80,0,0,2
22/09/2022,25.7,86,8888,8,2
23/09/2022,28,81,4.8,0.1,2
24/09/2022,27.2,84,0,3.3,2
25/09/2022,26.7,86,33.7,4.5,2
26/09/2022,27.4,84,17.2,2.6,2
27/09/2022,27.5,84,0,0.1,2
28/09/2022,28.1,81,8888,2.2,2
29/09/2022,27.6,82,1,5,1
30/09/2022,28,84,0,,1
01/10/2022,27.4,88,0.5,4.9,2
02/10/2022,26.7,86,14.5,5.4,2
03/10/2022,26.1,92,0,5.4,1
04/10/2022,26.4,87,5.2,2.2,2
05/10/2022,26.2,88,36.5,0.7,2
06/10/2022,26.1,92,3.4,0.8,2
07/10/2022,25.1,95,34.9,1.7,2
08/10/2022,26.3,88,33.3,0.3,2
09/10/2022,27.6,81,8888,1.7,3
10/10/2022,25.7,86,4.3,1.8,2
11/10/2022,26.1,90,0.4,0.2,2
12/10/2022,25.9,84,24.1,6.6,2
13/10/2022,27.9,78,0,0,2
14/10/2022,27.3,84,0,7.5,2
15/10/2022,28.3,79,2,3.8,3
16/10/2022,26.5,86,11.4,7.6,2
17/10/2022,26.9,86,21.6,1,1
18/10/2022,28.5,80,4,5.3,2
19/10/2022,28.1,85,,3.4,2
20/10/2022,28.8,82,0,2.1,2
21/10/2022,26,93,1.8,6.7,1
22/10/2022,26.8,92,48.2,0.5,2
23/10/2022,26.9,84,3.4,4.5,2
24/10/2022,27.2,84,5.1,0.1,2
25/10/2022,27.2,86,1.1,0.7,2
26/10/2022,26.3,88,12.9,2.3,2
27/10/2022,28,78,6.9,0.4,3
28/10/2022,28.9,74,0,8.1,2
29/10/2022,27.9,80,8888,6.3,2
30/10/2022,27.6,84,0,3.4,3
31/10/2022,27.2,83,21.3,1.7,2
01/11/2022,27.2,86,8888,2.7,2
02/11/2022,27.2,87,4.8,0,1
03/11/2022,27.2,83,28.4,3.4,2
04/11/2022,27.9,87,0,1.5,2
05/11/2022,24.4,95,43.7,2.6,1
06/11/2022,26.1,92,2.5,0,2
07/11/2022,26.9,85,6.7,0,2
08/11/2022,26.8,90,3.4,2.4,2
09/11/2022,25.6,91,4,4.9,2
10/11/2022,26.6,89,11.3,4.9,2
11/11/2022,26.9,89,0.9,1.4,2
12/11/2022,26,94,1.8,3.3,1
13/11/2022,26.4,92,14,1.5,2
14/11/2022,26.3,89,4.3,2.1,2
15/11/2022,27.4,80,6.2,2.6,2
16/11/2022,27.7,88,8888,3.1,3
17/11/2022,27.1,85,9,7.2,2
18/11/2022,28.6,77,0,1.8,3
19/11/2022,26.4,88,,4.3,2
20/11/2022,27.8,80,5.4,0,3
21/11/2022,27.9,78,15.9,4.6,2
22/11/2022,29.2,78,2.3,8.4,3
23/11/2022,25.9,89,8.3,10.8,2
24/11/2022,28.5,81,3.6,0,3
25/11/2022,27.1,85,31.4,6.6,2
26/11/2022,27.6,88,8888,1.7,2
27/11/2022,26.2,94,,3.8,1
28/11/2022,27.5,87,7,0,3
29/11/2022,27,89,1.8,9.6,1
30/11/2022,27.5,80,1,6.4,2
01/12/2022,27.2,85,,8.9,2
02/12/2022,26.7,86,1.6,7.2,2
03/12/2022,27,83,13.3,0.1,2
04/12/2022,26.3,91,13.3,5.3,1
05/12/2022,26.6,91,4,0.1,2
06/12/2022,26.9,85,0.9,2.9,2
07/12/2022,28,85,8888,7.9,2
08/12/2022,26.5,91,15.6,7.5,2
09/12/2022,25.7,90,1.8,2.4,2
10/12/2022,27.1,82,4.8,2,2
11/12/2022,25.9,93,,1.5,2
12/12/2022,26.7,89,24.8,0.1,2
13/12/2022,25.9,94,25.1,0,3
14/12/2022,25.8,90,1,2,3
15/12/2022,25.3,92,35.5,0.5,3
16/12/2022,27.2,86,4.4,0.2,3
17/12/2022,27.3,88,0,6.7,3
18/12/2022,27.3,86,0.2,7.8,2
19/12/2022,25.8,90,5.4,4.4,3
20/12/2022,26.9,86,0.4,2.5,3
21/12/2022,27.1,86,0.3,7.7,3
22/12/2022,26.1,86,0,7.5,4
23/12/2022,26.3,84,12.4,0.9,3
24/12/2022,27.5,73,1,1,5
25/12/2022,27.3,78,0,8.1,4
26/12/2022,27.5,76,0,6.5,5
27/12/2022,27.4,76,0,4.5,3
28/12/2022,26.5,82,1.2,4.5,3
29/12/2022,26.7,84,0.2,4.1,3
30/12/2022,27,76,16.2,2.6,3
31/12/2022,26.9,82,1.2,4.4,4
01/01/2023,27,81,0.8,,3
02/01/2023,27.4,81,0,2.9,3
03/01/2023,27,84,0,3.6,3
04/01/2023,26.4,86,3.5,5.8,3
05/01/2023,26.5,88,8888,0,2
06/01/2023,27.9,79,2.2,5.6,2
07/01/2023,27.5,79,1.8,7.3,2
08/01/2023,28.3,77,0,6.1,3
09/01/2023,27.7,84,,9.5,2
10/01/2023,26.7,90,0,5,2
11/01/2023,25.1,91,12,2.7,1
12/01/2023,27.5,82,2.4,1.3,2
13/01/2023,27.3,84,0,6.1,2
14/01/2023,27.5,86,,7,2
15/01/2023,27.7,82,,3.7,2
16/01/2023,27.7,76,0.4,5,4
17/01/2023,27.9,75,0,5.4,4
18/01/2023,27.5,80,0,9.4,4
19/01/2023,25.9,90,8888,7.6,3
20/01/2023,25.7,95,16.8,,3
21/01/2023,27.3,83,47.4,2.3,4
22/01/2023,27.3,87,8888,9.4,4
23/01/2023,24.8,98,25.3,7.4,2
24/01/2023,24,97,57.6,0,2
25/01/2023,23.8,98,14.3,0,3
26/01/2023,25.1,91,148.8,0,3
27/01/2023,26.5,84,0.5,0,4
28/01/2023,23.9,97,5,2.5,4
29/01/2023,24.8,92,32.6,0,5
30/01/2023,26,89,2.6,0,5
31/01/2023,25,93,0.9,1.4,3
01/02/2023,26.3,86,13.4,0,4
02/02/2023,26.1,91,0,5.3,2
03/02/2023,25.9,92,14.6,5.1,3
04/02/2023,24.5,96,18.7,5.4,2
05/02/2023,25.8,92,25,0.7,2
06/02/2023,27.1,82,24.2,6,2
07/02/2023,,,,5.3,4
08/02/2023,27.3,87,0,4.7,4
09/02/2023,27.1,84,,5.4,3
10/02/2023,26.4,85,8888,4.6,3
11/02/2023,27.4,86,29.6,5.3,3
12/02/2023,24.5,96,3.7,4.5,2
13/02/2023,26.8,87,23,0.7,3
14/02/2023,26.3,88,,4.5,3
15/02/2023,26.1,89,62.9,5.5,4
16/02/2023,26.5,82,24.2,0.9,4
17/02/2023,29.1,69,0,9,5
18/02/2023,27.5,83,0,7.7,5
19/02/2023,27.5,81,,9.7,5
20/02/2023,27.5,79,0,8.8,4
21/02/2023,27.6,78,0,3.7,5
22/02/2023,27.8,78,,9,5
23/02/2023,27.8,76,8888,4.8,4
24/02/2023,27.8,73,0,4.3,4
25/02/2023,27.3,78,0,7.6,5
26/02/2023,27.9,76,0,5.3,5
27/02/2023,27,84,0.4,5.4,5
28/02/2023,25.5,94,3.3,3.1,3
01/03/2023,24,96,298.4,0,2
02/03/2023,24.5,94,5.4,0,3
03/03/2023,24.3,98,40.8,3,2
04/03/2023,24.1,95,99.2,3,3
05/03/2023,24.9,93,29.1,0,3
06/03/2023,25,90,6.1,0,4
07/03/2023,25.5,90,2.5,2.3,4
08/03/2023,27.1,84,10.6,1.2,5
09/03/2023,27.4,83,0,7.8,5
10/03/2023,27.3,83,0,9.6,6
11/03/2023,27.5,84,5.1,2,5
12/03/2023,27.1,86,0,5.7,5
13/03/2023,27.6,78,0,9.7,5
14/03/2023,26.8,80,0,5,5
15/03/2023,27,76,0,7.1,5
16/03/2023,27.5,84,0,6.1,5
17/03/2023,27.8,84,0,10,6
18/03/2023,27.7,80,0,9.8,5
19/03/2023,28.2,80,,9.8,4
20/03/2023,28.3,81,8888,3,5
21/03/2023,26.5,84,0.1,8,3
22/03/2023,28.3,86,0,7.1,3
23/03/2023,27.8,88,0,8.5,3
24/03/2023,28.1,83,0,9.7,3
25/03/2023,25.8,96,0,8.8,2
26/03/2023,27.7,84,49.7,2.5,2
27/03/2023,25.9,96,,5.9,2
28/03/2023,28,83,20.4,0,3
29/03/2023,28.2,81,,10.2,4
30/03/2023,28.6,78,0,9,3
31/03/2023,27.7,83,0,9,3
01/04/2023,28.1,84,,5.2,2
02/04/2023,28.1,84,8888,4.1,2
03/04/2023,25,94,14.7,4.2,2
04/04/2023,28.5,77,7.4,0,2
05/04/2023,27.7,86,0,9.6,2
06/04/2023,27.8,81,0.9,0,2
07/04/2023,26.5,82,0,1.9,2
08/04/2023,27.6,86,0,0.3,3
09/04/2023,29.1,82,0.2,6.3,4
10/04/2023,28.3,81,0,9.7,3
11/04/2023,28.6,80,0,10,3
12/04/2023,28.6,80,0,8.8,2
13/04/2023,28.9,85,0,4.7,2
14/04/2023,29,85,1,5.1,3
15/04/2023,27.9,86,0,7.6,2
16/04/2023,28.7,86,7.1,5.4,3
17/04/2023,28.1,84,8888,2.6,2
18/04/2023,29.8,77,8888,5.5,3
19/04/2023,28.6,82,0,9.4,2
20/04/2023,27.5,85,0.2,3.8,2
21/04/2023,28.4,81,24.2,2.2,2
22/04/2023,28.2,83,21.5,3.5,2
23/04/2023,27.1,92,8888,5.4,2
24/04/2023,28.6,83,38,4.6,3
25/04/2023,28.4,84,8.3,7.3,2
26/04/2023,28.8,83,0.8,5.1,2
27/04/2023,28.2,86,0.9,10.1,2
28/04/2023,28.6,83,0.2,6.8,2
29/04/2023,29.1,78,0,6.3,2
30/04/2023,28.8,82,0,8.6,2
01/05/2023,30,74,0,6.1,3
02/05/2023,29.9,77,,8.7,3
03/05/2023,29.4,80,,10,2
04/05/2023,28.6,83,10,9.1,2
05/05/2023,28.2,85,0,4.6,2
06/05/2023,28.4,83,56,5,3
07/05/2023,28.2,84,5,4.7,3
08/05/2023,28.7,77,0.2,1.3,3
09/05/2023,29.7,75,3.1,6.9,3
10/05/2023,30.2,73,0,6.3,3
11/05/2023,29.6,79,0,8.3,3
12/05/2023,29.6,79,0,6.7,2
13/05/2023,30.2,76,,11.5,2
14/05/2023,30,77,0,9.9,2
15/05/2023,27.7,84,0.2,7.1,2
16/05/2023,25.3,94,44.6,5.3,2
17/05/2023,27.4,90,49.8,1.5,1
18/05/2023,29.2,79,34.4,5.3,2
19/05/2023,28.5,79,0,9,2
20/05/2023,29.4,78,0,5.1,3
21/05/2023,25.2,95,0,6.1,1
22/05/2023,29.1,80,15.8,0.4,2
23/05/2023,28,80,0,9.3,2
24/05/2023,29.9,72,0.5,,3
25/05/2023,30.1,75,0,5.5,3
26/05/2023,27.7,86,8888,5.7,2
27/05/2023,28.2,84,0.7,0,2
28/05/2023,28.2,82,1,3.6,3
29/05/2023,29,78,15.1,2.3,3
30/05/2023,28.8,80,0,7.8,3
31/05/2023,30,78,0.9,5,3
01/06/2023,25,94,,4.8,3
02/06/2023,28.7,83,69.3,0,2
03/06/2023,28,88,0,3.8,1
04/06/2023,27.2,90,8.3,3.8,2
05/06/2023,28.4,80,1,1.8,2
06/06/2023,27.5,86,8888,4,2
07/06/2023,27.9,85,6,0,2
08/06/2023,28.6,84,1.1,1.8,3
09/06/2023,29.2,81,0,1.8,3
10/06/2023,28.8,80,0,1.7,2
11/06/2023,27.1,85,13.5,2.7,2
12/06/2023,26.7,94,31.3,3.2,3
13/06/2023,26.4,92,25.2,1.2,2
14/06/2023,27.4,90,2.8,3.1,2
15/06/2023,28.5,84,0.4,2.4,2
16/06/2023,28.9,84,8.2,7.3,3
17/06/2023,29.5,80,,8.7,3
18/06/2023,28,87,0,9.6,2
19/06/2023,28.4,84,11.5,4.7,2
20/06/2023,28.9,83,0,8.3,2
21/06/2023,28.9,82,,3.8,3
22/06/2023,29.9,76,,6.6,3
23/06/2023,29.7,79,0,11,2
24/06/2023,28.4,82,8888,10,2
25/06/2023,28.3,82,0.1,4.8,2
26/06/2023,27.1,86,2.7,3.5,2
27/06/2023,27.3,89,8888,1,2
28/06/2023,27.4,89,5.8,4,2
29/06/2023,29.2,80,24.5,3.4,3
30/06/2023,27.8,86,8888,7.7,2
01/07/2023,26.8,83,14.2,0.4,3
02/07/2023,28.5,81,0.3,1.2,2
03/07/2023,28.9,82,,2.5,2
04/07/2023,28.8,82,0.3,4,2
05/07/2023,29,78,0,8,2
06/07/2023,27.3,87,2.9,7.3,1
07/07/2023,27.7,82,2.6,0,2
08/07/2023,28,84,,6,3
09/07/2023,27.4,88,0,5.7,1
10/07/2023,27.7,85,4.8,4.2,2
11/07/2023,24.5,96,4.8,5.4,2
12/07/2023,27.7,83,14,0,2
13/07/2023,28.6,81,0,8.7,2
14/07/2023,25.6,96,0,10,1
15/07/2023,27.6,83,40.3,0.7,2
16/07/2023,28.6,83,,5.5,3
17/07/2023,28.6,81,0,7.5,3
18/07/2023,27.6,88,0.8,4.8,2
19/07/2023,28.1,86,41.8,0.6,2
20/07/2023,25.8,93,0.8,1.4,2
21/07/2023,28.4,83,16.4,0,3
22/07/2023,28.9,82,,2.2,4
23/07/2023,29.2,78,,9.8,2
24/07/2023,27.9,80,0,2.6,3
25/07/2023,29.1,77,0,8.7,3
26/07/2023,29.8,77,,10.4,4
27/07/2023,30,78,,9.2,4
28/07/2023,29.7,77,0,8.9,4
29/07/2023,29.5,74,0,7.4,5
30/07/2023,29.2,74,0,8.6,6
31/07/2023,29.3,70,,9.4,4
01/08/2023,28.4,78,,5.4,3
02/08/2023,28.8,83,8888,5.7,4
03/08/2023,26.5,88,0,5.5,2
04/08/2023,28.3,83,11.3,0,3
05/08/2023,29.1,83,,7.3,4
06/08/2023,28.4,84,13.6,8.3,3
07/08/2023,28.5,84,0,10.6,3
08/08/2023,29.5,78,0,10.5,4
09/08/2023,29,80,0,8,4
10/08/2023,29.1,76,,10.1,3
11/08/2023,28.7,83,,9.3,4
12/08/2023,28.6,82,0,8.8,4
13/08/2023,28.7,80,12.7,7.3,4
14/08/2023,27.9,84,2.8,4,3
15/08/2023,26.6,89,84.2,2,2
16/08/2023,28.3,86,5.8,2.8,3
17/08/2023,28.7,83,0,5.5,2
18/08/2023,26.9,89,,4.6,2
19/08/2023,26.9,90,8888,0.5,2
20/08/2023,28.2,84,,1.8,3
21/08/2023,26.6,89,2.2,7.6,2
22/08/2023,29,76,11.2,3.6,4
23/08/2023,28.6,82,,7.1,4
24/08/2023,28.6,83,0,8,2
25/08/2023,26.6,92,3,6.4,2
26/08/2023,27.6,87,11.3,4.8,2
27/08/2023,27.4,87,0.2,3.2,2
28/08/2023,27.9,86,,8.9,3
29/08/2023,28.1,86,0,4.7,3
30/08/2023,27,91,19.1,4.7,2
31/08/2023,28.7,80,12.2,1.6,4
01/09/2023,28.7,78,0,7.2,3
02/09/2023,29.1,80,0,8.1,3
03/09/2023,29.4,70,0,8,5
04/09/2023,29,78,0,6.1,4
05/09/2023,29,76,,5.8,4
06/09/2023,27.9,89,0,2.4,2
07/09/2023,27.7,84,18.4,1.4,2
08/09/2023,29.6,78,0.2,4.7,3
09/09/2023,27.3,87,0,7.8,1
10/09/2023,26.3,92,1,3.6,1
11/09/2023,28,84,31,3.7,3
12/09/2023,29.2,82,8888,5.5,3
13/09/2023,29.4,81,0,4.1,3
14/09/2023,29,76,0,5.1,3
15/09/2023,29.3,77,,9.3,4
16/09/2023,29.6,79,0,8,4
17/09/2023,28.8,85,,6.2,2
18/09/2023,27.4,86,4.2,3.2,3
19/09/2023,28.4,82,0,4.4,2
20/09/2023,27,88,,6.9,2
21/09/2023,26.7,86,8.5,5.4,2
22/09/2023,27.3,86,1.2,5.2,2
23/09/2023,27.6,86,4.5,3.3,2
24/09/2023,25.8,92,8888,0.6,2
25/09/2023,27.1,88,5.8,0,2
26/09/2023,28.2,85,0,4.5,3
27/09/2023,29.4,79,12.8,6.7,4
28/09/2023,29.3,80,0,8.2,3
29/09/2023,27.8,87,0,8.4,2
30/09/2023,26.1,92,,4.5,1
01/10/2023,27.8,86,22.9,2.3,2
02/10/2023,29.2,81,0,2.1,3
03/10/2023,26.1,88,0,7,2
04/10/2023,28.5,84,15.5,3.7,2
05/10/2023,29.1,81,,5.6,2
06/10/2023,29.4,83,,9.3,3
07/10/2023,29,83,0,7.3,2
08/10/2023,29,79,0,6.7,3
09/10/2023,29.1,81,0,6.3,2
10/10/2023,28.9,81,,8.7,1
11/10/2023,29.1,81,,6.4,2
12/10/2023,29.3,80,0,7.9,2
13/10/2023,29.5,78,0,,2
14/10/2023,29.2,78,0,7.7,2
15/10/2023,29.8,75,,6.2,3
16/10/2023,29.4,78,0,9,2
17/10/2023,30,76,0,3.9,2
18/10/2023,27.1,89,0,6,2
19/10/2023,29.2,79,5.5,2.1,3
20/10/2023,27.8,82,,9.8,2
21/10/2023,27.2,90,8888,3,2
22/10/2023,27.3,87,9,3.9,2
23/10/2023,27.6,85,9.5,2.3,2
24/10/2023,28.1,82,8888,4,2
25/10/2023,26.1,93,,6.1,1
26/10/2023,27.5,85,53.4,3.1,2
27/10/2023,28.3,83,0.7,6.5,2
28/10/2023,25.9,92,0.8,4.8,2
29/10/2023,28.2,82,25.5,3,1
30/10/2023,28.2,79,0,8.8,1
31/10/2023,28.4,82,,6,2
01/11/2023,27.8,85,0,5.3,1
02/11/2023,28.9,79,4.9,5.9,2
03/11/2023,28.7,80,,6.8,1
04/11/2023,26.9,89,0,4.1,1
05/11/2023,28.3,81,8.6,4.9,1
06/11/2023,27.8,85,,6.6,2
07/11/2023,28.3,81,0,4.5,2
08/11/2023,27.4,88,,3.8,1
09/11/2023,27.8,86,0,0.5,2
10/11/2023,28.1,84,5.7,2.7,2
11/11/2023,29.4,78,3.1,3.4,2
12/11/2023,28,85,0,7.5,2
13/11/2023,27.9,86,0.4,3.3,2
14/11/2023,26.8,91,16.5,6.2,2
15/11/2023,27.7,85,11.1,1.1,2
16/11/2023,28.1,85,14.8,5.7,2
17/11/2023,28.7,82,2.7,4.5,2
18/11/2023,29.3,79,,7.4,4
19/11/2023,27.2,88,0,8.8,3
20/11/2023,28.4,83,,0,3
21/11/2023,26.4,92,5,7.6,2
22/11/2023,26.7,89,53.6,1,2
23/11/2023,26.5,90,44.4,0.1,2
24/11/2023,27.9,83,52,1.5,3
25/11/2023,26.8,88,8888,1.5,1
26/11/2023,26.7,89,1.1,0.4,2
27/11/2023,25.9,92,30.4,2.5,1
28/11/2023,27.4,88,1.4,0,2
29/11/2023,27.6,88,19.3,,2
30/11/2023,26.9,88,0.1,1.9,2
01/12/2023,27.1,85,81.4,7.2,2
02/12/2023,28.1,82,0,1.6,2
03/12/2023,25.6,94,0.3,4.8,1
04/12/2023,25.9,92,4.5,,1
05/12/2023,28,82,12.9,0.6,2
06/12/2023,26.8,86,0,7.8,2
07/12/2023,27.9,83,0.8,5.7,3
08/12/2023,28.4,82,0,,3
09/12/2023,27.7,85,0,6.5,2
10/12/2023,27.9,83,,0,2
11/12/2023,28.1,82,0,0.7,3
12/12/2023,26.8,88,,5.2,2
13/12/2023,28.1,83,0.6,1.2,3
14/12/2023,27,87,0,6.2,2
15/12/2023,28.7,83,28.3,2.4,3
16/12/2023,28,84,0,7.2,3
17/12/2023,28.2,83,,4.3,4
18/12/2023,28.2,81,8888,5.3,3
19/12/2023,27.7,83,0,3.6,2
20/12/2023,27.5,86,0,0.6,3
21/12/2023,27.4,85,1.7,3,4
22/12/2023,27.7,81,1.6,5,5
23/12/2023,25.1,96,0.1,3.2,2
24/12/2023,28.4,82,32.6,0,4
25/12/2023,27.5,85,,6.4,3
26/12/2023,27.5,85,1.1,3.5,4
27/12/2023,25.9,94,3.6,5.6,3
28/12/2023,26.6,93,137.1,,2
29/12/2023,28.2,84,23,0,4
30/12/2023,28.3,86,3.1,2.4,3
31/12/2023,25.8,96,1.6,,2
